Level_Code,University,City,Course,Faculty,Int_Fees,Local_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_1_grade_1,Prerequisite_2,Prerequisite_2_grade_2,Prerequisite_3,Prerequisite_3_grade_3,Website,Course_Lang,Availability,Description,Career_Outcomes,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks
PG,Griffith University,,Master of International Law,Law,32500,,AUD,Years,,,Yes,No,,,IELTS,6.5,,,https://www.griffith.edu.au/study/degrees/master-of-international-law-5694,English,A,"The Master of International Law program will equip a range of qualified professionals to understand and apply international and globalised law principles in contexts such as cross-border transactions and disputes; cross-border family law disputes; public international law developments and cross-border negotiations. The program is designed to give students a competitive edge in the legal, academic, government, business, engineering and other professions where greater skills and knowledge in the field of international and global law are increasingly being required. Students will complete 120 credit points over two years part time with six courses per year over six teaching periods or full time with twelve courses over six teaching periods. All content will be delivered online.","Graduates will gain a competitive advantage in a range of professional, legal and commercial employment markets, through high level understanding of, and skills in, international, and comparative global law, principles and practice.",Australia,Yes,Yes,No,Yes,No,
PG,Griffith University,Brisbane,Master of International Law,Law,32500,,AUD,Years,1,Year,Yes,No,,,IELTS,6.5,,,https://www.griffith.edu.au/study/degrees/master-of-international-law-5729,English,A,"The Master of International Law program will equip a range of qualified professionals to understand and apply international and globalised law principles in contexts such as cross-border transactions and disputes; cross-border family law disputes; public international law developments and cross-border negotiations. The program is designed to give students a competitive edge in the legal, academic, government, business, engineering and other professions where greater skills and knowledge in the field of international and global law are increasingly being required.","Graduates will gain a competitive advantage in a range of professional, legal and commercial employment markets, through high level understanding of, and skills in, international, and comparative global law, principles and practice.",Australia,No,Yes,No,Yes,No,
PG,Griffith University,Brisbane,Master of International Law Studies,Law,32500,,AUD,Years,2,Years,Yes,No,,,IELTS,6.5,,,https://www.griffith.edu.au/study/degrees/master-of-international-law-studies-5738,English,A,"The Master of International Law Studies program will equip a variety of high achieving, practitioners, professionals and scholars to appreciate, understand, apply and critique international, comparative and globalised law principles, rules and skills in contexts such as international and cross-border transactions and disputes; cross-border family law disputes; cross-border negotiations and private as well as public international law developments. The program is designed to give talented students an opportunity to excel in their chosen field and join an intellectual community of scholars interested in both private and public international law and comparative law studies.","Graduates will gain a competitive advantage in a range of professional, legal and commercial employment markets through high level understanding of (and skills in) international and comparative global law principles and practice.",Australia,No,Yes,No,Yes,No,
PG,Griffith University,Brisbane,Master of International Relations,Humanities and Social Science,29500,,AUD,Years,1,Year,Yes,Yes,,,IELTS,6.5,,,https://www.griffith.edu.au/study/degrees/master-of-international-relations-5631,English,A,"International Relations is the most controversial, dynamic and exciting area of political science. This program suite has a strong practitioner focus and is highly relevant for people working in - or aspiring to work in, government and international organisations. Topics covered include international security and terrorism, human rights, religion and identity politics, diplomacy and statecraft, political economy and global governance. The masters degree expands on the international relations knowledge you'll gain in the graduate certificate. In the masters, you can choose a coursework pathway or a dissertation pathway. The dissertation pathway can provide a pathway to a higher degree by research for candidates with the qualifying GPA.","You will be prepared to work in roles in internationally focused areas of government, including diplomacy, strategic analysis, defence, immigration and trade and investment relations. You could also find work in businesses with overseas profiles, international aid and other non-governmental organisations, and news and media organisations.",Australia,Yes,Yes,No,Yes,No,
PG,Griffith University,Brisbane,Master of International Tourism and Hospitality Management,Tourism and Hotel Management,32500,,AUD,Years,2,Years,Yes,No,,,IELTS,6.5,,,https://www.griffith.edu.au/study/degrees/master-of-international-tourism-and-hospitality-management-5709,English,A,"This program will also be offered Online from 2022. The Master of International Tourism and Hospitality Management helps graduates prepare for the next step in their career in the global tourism and hotel industry. You will develop skills essential for managerial-level graduates including advanced business acumen, strategic insight, high-level management skills and specialised industry knowledge - underscored by sustainability principles. You will build on your core business skills in areas such as financial planning, hospitality management and marketing and enhance these with an understanding of how to manage in a culturally diverse context. As a graduate, you will emerge as a confident leader, sensitive to the complex issues and challenges within the global tourism and hotel industry. Our partnership  with the Institute of Managers and Leaders Australia and New Zealand (IML ANZ)  allows graduates to be awarded with the internationally recognised professional  designation immediately after graduation*. Accrediting management and  leadership excellence, Chartered Manager will help you to gain global recognition, professionalise your leadership skills, increase your employability and differentiate you from other managers. Griffith and IML ANZ are committed to supporting you throughout your leadership journey. Along with the new fast-tracked route to Chartered Manager, you will also receive  access to a range of partnership benefits.
*  Upon completion of the Chartered Manager written assessment, interview and  satisfying the work experience requirements. This program includes a dissertation pathway. The dissertation pathway can provide a pathway to a higher degree by research for candidates with the qualifying GPA.",You will be prepared to take advantage of new opportunities in the rapidly expanding services industry including:,Australia,No,Yes,No,Yes,No,
PG,Griffith University,,Master of Learning and Professional Development,Humanities and Social Science,,,AUD,,,,Yes,No,,,IELTS,6.5,,,https://www.griffith.edu.au/study/degrees/master-of-learning-and-professional-development-5740,English,A,"The Master of Learning and Professional Development (Singapore) is a professional development award in the training and development sector. It deepens candidates' knowledge and skills in the fields of adult, vocational and community education, training and professional development, draws on their existing vocational knowledge and builds their capacities for professional work in training, teaching, development and research related roles. It achieves this by providing a theoretical foundation that allows them to broaden and deepen their knowledge and skills in these fields.",The Master of Learning and Professional Development (Singapore) enables participants to develop a career in the broad field of training and development including professional education or training and development roles in private and public sector organisations. This program also equips students to pursue careers in mainstream adult and vocational education fields.,Australia,No,Yes,No,Yes,No,
PG,Griffith University,,Master of Marketing,Business & Commerce & Finance & Accounting,32500,,AUD,Years,,,Yes,No,,,IELTS,6.5,,,https://www.griffith.edu.au/study/degrees/master-of-marketing-5684,English,A,"Marketing is fast-paced, exciting and always challenging. It is an ideal career if you are creative, analytical and a good communicator. You will gain a solid base of knowledge and expertise in the latest techniques and technologies in consumer  behaviour, market research and integrated marketing communications. The Master of Marketing program builds on this foundation, where you will learn advanced marketing principles, best practice and new approaches to build customer relationships. Your studies will enable you to think strategically about value, positioning and competitive advantage in a global context through branding and digital marketing applications. The Master of Marketing has two different entry points depending on your previous studies: Standard pathway: If you are interested in moving into the field and do not have a background in marketing, you will complete the standard pathway (1.5 years) which includes a compulsory foundation component. Advanced standing pathway: If you have a prior marketing degree you will follow the advanced standing pathway (1 year) and skip the foundation course component. You will focus on core marketing courses. Griffith University offers a number of study options for Marketing including on-campus and online. Find out more about our Marketing programs.","Marketing  careers can incorporate a wide span of professions covering advertising, public relations, sales, marketing research and analysis, digital marketing and more. If you are looking to start a new career in marketing, or to advance your career, a postgraduate certification from Griffith University will not only enhance your resume, but will provide you will with the knowledge, expertise and confidence you need. Marketing expertise are in demand in almost every organisation. Marketing careers can be specialised or can incorporate a broad range of marketing functions. A Master of Marketing qualification allows you to develop your overall strategic marketing skills, in  addition to enhancing your understanding of niche marketing functions. The skills and techniques that you learn completing the Master of Marketing will deepen your critical knowledge and expertise in marketing, providing you with increased confidence and ability to contribute strategic marketing advice. The Master of Marketing qualification provides you with career opportunities across the diverse spectrum of marketing, but in particular you will develop high level skills in the following areas: Staying connected can optimise your career opportunities. When you join the program,  you will join the Master of Marketing - Griffith LinkedIn group. Membership and sharing in this group will provide a valuable opportunity for you to network with students, graduates and convenors during the program and beyond. Additionally, within each course you will also be able to engage with other students through digital mediums. These connections will provide ongoing opportunities to develop professional and personal connections with likeminded people. Furthermore, while studying online, you will be invited to Griffith Business School events as well as  having access to Griffith University career services. Throughout this program, you will develop a solid understanding of marketing's theoretical foundations and how these conceptual underpinnings can be applied to problem  solving across a wide range of contexts. The program integrates theory and practice, thus providing you with a dynamic combination of intellectual stimulation and practical application. The professional and personal skills you gain through this program can open up future opportunities that are stimulating, challenging and ultimately more rewarding.",Australia,Yes,Yes,No,Yes,No,
PG,Griffith University,Brisbane,Master of Marketing,Business & Commerce & Finance & Accounting,32500,,AUD,Years,1,Year,Yes,Yes,,,IELTS,6.5,,,https://www.griffith.edu.au/study/degrees/master-of-marketing-5629,English,A,"Marketing is fast-paced, exciting and always challenging. It is an ideal career if you are creative, analytical and a good communicator. You will gain a solid base of knowledge and expertise in the latest techniques and technologies in consumer behaviour, market research and integrated marketing communications. The Master of Marketing program builds on this foundation, where you will learn advanced marketing principles, best practice and new approaches to build customer relationships. Your studies will enable you to think strategically about value, positioning and competitive advantage in a global context through branding and digital marketing applications. In the masters, you can choose a coursework pathway or a dissertation pathway. The dissertation pathway can provide a pathway to a higher degree by research for candidates with the qualifying GPA. Griffith University offers a number of study options for Marketing including on-campus and online. Find out more about our Marketing programs.","Marketing offers variety like few other professions, with opportunities in fast moving consumer goods, tourism, the entertainment industry, public relations and advertising. With a postgraduate qualification, you will be prepared for senior management positions in marketing, as well as specialist or consulting roles.",Australia,Yes,Yes,No,Yes,No,
PG,Griffith University,Brisbane,Master of Materials Science,Creative Arts & Design & Music,37500,,AUD,Years,2,Years,Yes,No,,,IELTS,6.5,,,https://www.griffith.edu.au/study/degrees/master-of-materials-science-5733,English,A,"Help create new materials to drive the technologies of tomorrow with this Griffith degree. Materials science covers chemistry, physics and engineering. From a chemical perspective it involves the design and molecular assembly of new smart materials that are useful chemically, physically or both. Every day scientists are inventing new molecules and materials for a growing range of applications that will make positive differences in people's lives. Clean energy systems, better sensors for disease, smart drug delivery systems, more efficient farming technologies, green and sustainable polymers and plastics all arise from a knowledge of contemporary materials research. There is strong demand from existing industries and emerging start-up companies for graduates with materials science skills.  All sectors of society are being influenced by the technologies, both present and future, that this area of science has to offer. With this degree you will learn how to apply your new knowledge of the chemical sciences to solve problems and discover new materials that will drive the technologies of tomorrow, and be able to design, review and conduct experiments in modern materials chemistry. You will also develop the ability to analyse and interpret data from a range of modern analytical tools, as well as how to apply that knowledge in the characterisation of new materials. You will contribute to the provision of scientific solutions to national and international problems and develop new technologies for the sustainable advancement of society, as well as the skills to effectively communicate your findings and developments, and to work collaboratively and effectively in a multidisciplinary team. In this degree you also have the option to undertake a practical work placement to help further refine your skills and understanding of materials science. If you choose you can also pursue a research pathway and undertake a research project to create practical outcomes and insights for your employer, business or an industry partner.","Graduates with skills in materials chemistry are employed in a wide range of industries, often at the cutting edge of technology research.  Typical industries would include the aerospace and motor industries, drug and related medical diagnostics companies, the advanced plastic and polymer industries, oil and energy industries, communications and information hardware manufacturing companies, the water and food security sector, academic and government research organisations, mining and numerous other high-tech manufacturing industries.",Australia,No,Yes,No,Yes,No,
PG,Griffith University,Brisbane,Master of Music Studies,Creative Arts & Design & Music,34000,,AUD,Years,1,Year,Yes,No,,,IELTS,6.5,,,https://www.griffith.edu.au/study/degrees/master-of-music-studies-5298,English,A,"International students must be in Australia and able to attend campus to commence this program. In this degree you will choose from a wide variety of possible course combinations and customise your studies to suit your needs and professional goals. You will develop superior skills in your musical profession. You will also have the opportunity to present your work to the public, whether in recitals, print or electronic media. The Master of Music Studies  offers a range of different durations depending on your previous studies:","You will be equipped to explore further study, performance and research opportunities. Potential careers include music education, performance, music business, music publishing, broadcasting and production, and arts administration.",Australia,No,Yes,No,Yes,No,
PG,Griffith University,Brisbane,Master of Pharmacy,Medical and Nursing,35500,,AUD,Years,2,Years,Yes,No,,,IELTS,7,,,https://www.griffith.edu.au/study/degrees/master-of-pharmacy-5661,English,A,"This program builds on the strong science foundation that students developed in their undergraduate science or health science degree to provide advanced studies in pharmaceutical science, professional and clinical pharmacy practice and pharmacy research. It provides you with a broad range of lectures, group and self-directed learning activities, practical competence-development simulations, inter-professional learning and clinical placements to develop the skills and knowledge necessary to undertake an internship program. While there are a number of accredited internship program providers, there are steps to be met (including provisional registration with the Pharmacy Board of Australia) before your internship can commence. Please see more complete information on the pathway to registration at this link: Internships","The programs focus on producing pharmacy graduates committed to lifelong learning who, having a sufficient understanding of the principles and techniques of pharmaceutical, clinical and social sciences, and after appropriate pre-registration training, can communicate and deliver pharmaceutical care in community and hospital settings and take professional responsibility for the manufacture and testing of pharmaceutical products.",Australia,No,Yes,No,Yes,No,
PG,Griffith University,,Master of Primary Maternity Care,Computer Science & Information Technology,30000,,AUD,Years,1,Year,Yes,Yes,,,IELTS,7,,,https://www.griffith.edu.au/study/degrees/master-of-primary-maternity-care-5655,English,A,"The Master of Primary Maternity Care will involve the development of high levels of research knowledge and skills to enable graduates to analyse the evidence, determine the applicability of evidence to practice, generate critical questions and conduct research. Graduates will contribute to the development of best practice through the acquisition and generation of research that supports evidenced based maternity care. Please note that successful completion of this program does not lead to eligibility to apply for registration as a midwife. Prospective students seeking eligibility to apply for registration as a midwife should refer to the Bachelor of Midwifery (1354). The Master of Primary Maternity Care offers a range of different durations depending on your previous studies:","Upon successful completion of this program, graduates will be prepared to design and deliver primary maternity care and women's health services within a well-ness model. Graduates will be recognised for their expertise and ability to apply professional knowledge and skills in maternity care. They will possess high levels of skills and knowledge in the following areas:",Australia,Yes,Yes,No,Yes,No,
PG,Griffith University,Brisbane,Master of Primary Teaching,Science and Health Science,30000,,AUD,Years,1,Year,Yes,Yes,,,IELTS,7.5,,,https://www.griffith.edu.au/study/degrees/master-of-primary-teaching-5587,English,A,"International students must be in Australia and able to attend campus to commence this program. This postgraduate pre-service teacher education program is offered in intensive mode to enable completion in one and a half years or over two years full-time. The program provides professional preparation for teaching in primary school (Prep to Year 6) settings. It is designed for graduates from a non-education background wishing to teach in this context. The program covers the theory and practice of teaching concentrating on the characteristics of learners; the social and educational contexts of education; curriculum studies and professional experience in relevant settings. Note: The Australian Federal Government has mandated that all students of initial teacher education programs demonstrate they have been assessed as being in the top 30% of the adult population for personal literacy and numeracy. The Literacy and Numeracy Test for Initial Teacher Education (LANTITE) is administered and managed by the Australian Council for Educational Research (ACER). While this is not a requirement for admission, all students will need to organise and demonstrate a pass result in all components of the LANTITE  prior to graduation.",Graduates of the Master of Primary Teaching will be eligible to apply for registration with the Queensland College of Teachers and be prepared for teaching positions in the public or private sector which can lead to senior positions such as a head of department or principal. Students wishing to seek teacher registration in another state or internationally should seek advice from the appropriate professional body.,Australia,Yes,Yes,No,Yes,No,
PG,Griffith University,,Master of Professional Accounting,Engineering,27500,,AUD,Years,2,Years,Yes,Yes,,,IELTS,6.5,,,https://www.griffith.edu.au/study/degrees/master-of-professional-accounting-5745,English,A,"If you are from a non-accounting background or do not have a CPA Australia accredited undergraduate degree with a major in accounting, the Master of Professional Accounting conversion program will give you the training in accounting and related areas needed to meet the academic requirements for Associate membership with CPA Australia and admission to CPA Australia's CPA Program, and the CA Program of Chartered Accountants Australia and New Zealand. This program will enable you to develop the technical and conceptual skills needed to become an accountant and will develop your ability to analyse, critique and synthesise various accounting and related principles, methods and techniques. This program will also provide academic support to help you prepare for CPA Australia's CPA Program and ACCA's professional level examinations.","You will be qualified for work in government administration, business planning, cost and management accounting, auditing, information systems, taxation, finance and banking, stockbroking, treasury, foreign exchange, superannuation, consulting, insurance, and manufacturing.",Australia,Yes,Yes,No,Yes,No,
PG,Griffith University,Brisbane,Master of Professional Accounting,Engineering,32500,,AUD,Years,2,Years,Yes,No,,,IELTS,6.5,,,https://www.griffith.edu.au/study/degrees/master-of-professional-accounting-5683,English,A,"If you are from a non-accounting background or do not have a CPA Australia accredited undergraduate degree with a major in accounting, the Master of Professional Accounting conversion program will give you the training in accounting and related areas needed to meet the academic requirements for Associate membership with CPA Australia and admission to CPA Australia's CPA Program, and the CA Program of Chartered Accountants Australia and New Zealand. This program will enable you to develop the technical and conceptual skills needed to become an accountant and will develop your ability to analyse, critique and synthesise various accounting and related principles, methods and techniques. This program will also provide academic support to help you prepare for CPA Australia's CPA Program and ACCA's professional level examinations.","You will be qualified for work in government administration, business planning, cost and management accounting, auditing, information systems, taxation, finance and banking, stockbroking, treasury, foreign exchange, superannuation, consulting, insurance, and manufacturing.",Australia,No,Yes,No,Yes,No,
PG,Griffith University,Brisbane,Master of Professional Engineering,Engineering,37500,,AUD,Years,2,Years,Yes,No,,,IELTS,6.5,,,https://www.griffith.edu.au/study/degrees/master-of-professional-engineering-5728,English,A,"The Master of Professional Engineering is for aspiring engineers  who want to obtain accredited qualifications to practise as an engineer in  Australia and overseas, or for existing professional engineers to move into a  different field of engineering. The program  focuses on the knowledge and skills required to design solutions and manage engineering  projects in a holistic way. For  those from a science, environmental science or computing background who want to  change careers to become an engineer, the Graduate Diploma of Engineering Science provides a pathway to  the Master of Professional Engineering. Majors","The Master of Professional Engineering will provide the  engineering professional practice and research skills that lead to recognition  as a graduate engineer in Australia. The qualification will be recognised  internationally through the Washington Accord of the International Engineering  Alliance. Civil Engineering  
Look around you - much of the physical infrastructure that makes  up our modern society is made possible by Civil engineers. Civil engineers  provide a major contribution to society by supporting the design and  development of essential services, and by managing and improving the built  environment. By studying civil engineering you will develop your knowledge in  the planning, design and construction of buildings and infrastructure such as:  roads, bridges and highways, rail networks, irrigation, drainage and flood  mitigation systems, airports, water and wastewater treatment plants, port  harbours and residential homes. If you want to get a career creating tomorrow's  cities, then this is the degree for you. Electronic Engineering
We are surrounded by technologically advanced electronic devices  and gadgets that make our modern lifestyle possible. These are all developed by  electronic engineers. In this major you will gain a foundation in electronics,  as well as develop the hardware and software skills needed for the design,  development and engineering of the electronic circuits used for many  applications. You will learn about computer-based products and essential  systems in our society. You will focus on the development, construction and  design of electronic parts and systems - ranging from everyday items to  applications for large corporations and industries. Environmental Engineering 
The wants and needs of a rapidly expanding, global population  means it has never been more important to shape our environmental future.  Environmental engineering is your pathway to protecting the natural environment  and its resources by ensuring that we minimise the adverse effect we may have  on it. In this major you will develop an understanding of complex environmental  problems and issues, and of the challenges facing environmental sustainability.  You will learn to design creative engineering solutions and manage key projects  associated with environmental protection in the area of air quality, water and wastewater, and waste management. If you want an environmental career  that can change the world, this is the degree for you. Mechanical Engineering 
Mechanical engineering is one of the broadest engineering disciplines including the design, analysis, manufacture and maintenance of mechanical systems. This major is built on a strong foundation of theory and reinforced by practical experience - all underpinned by our ethos of learning by doing. You will be involved in the development and use of new materials and technologies, as well as design and analysis using advanced software and computer systems.",Australia,No,Yes,No,Yes,No,
PG,Griffith University,,Master of Public Administration,Business & Commerce & Finance & Accounting,30000,,AUD,Years,1,Year,Yes,Yes,,,IELTS,6.5,,,https://www.griffith.edu.au/study/degrees/master-of-public-administration-5580,English,A,"This program provides the necessary breadth and depth of public management skills to advance your career both within the public sector and in the increasingly important area of the private-public sector interface. Experts from across the Griffith Business School teach into the program, drawing on a wide-range of discipline knowledge applied to both business and government contexts. The teaching team consists of academics with experience working in a variety of governmental roles and those at the cutting edge of public sector research and analysis. A public administration qualification is globally recognised and this program is designed to fit around your busy professional and personal schedules. This program includes a dissertation option. The dissertation can provide a pathway to a higher degree by research for candidates with the qualifying GPA.","Master of Public Administration graduates can be found in a wide variety of occupations including political and policy advisers, public servants and public managers throughout federal, state and local government, as well as policy specialists in a variety of non-government organisations. These include industry organisations and lobby groups both nationally and internationally, consultants to the private sector, and in high profile positions in large private sector firms who conduct large amounts of valuable business with the public sector.",Australia,Yes,Yes,No,Yes,No,
PG,Griffith University,Brisbane,Master of Public Health,English,31500,,AUD,Years,1,Year,Yes,Yes,,,IELTS,6.5,,,https://www.griffith.edu.au/study/degrees/master-of-public-health-5263,English,A,"This program helps you to develop and further your career in public health practice, research and/or management. It allows you to re-orientate your work interests in health to disease prevention and health promotion and is widely recognised both nationally and internationally as the public health credential for careers in public health. These programs focus on the socio-ecological model of public health that emphasises and analyses the important interactions between the social, biological, economic and environmental determinants of health. They enable you to apply this analytical skill set to plan, implement and evaluate population based interventions that protect and promote health. The program has a strong focus on international health and provides you with the opportunity to focus your public health studies by selecting a range of electives in areas such as public health nutrition, health promotion, climate change, international health, environmental health, and health services management. The Master of Public Health offers a range of different durations depending on your previous studies:","There are diverse career opportunities for professionals interested in moving into the public health field, developing health research skills and/or furthering competency development in public health practice areas such as: You will be prepared for a variety of career opportunities with state and federal health departments, in public health units/teams, community health, local government, and in academia. Public health graduates are also highly sought after by NGO health agencies and international aid agencies.",Australia,Yes,Yes,No,Yes,No,
PG,Griffith University,,Master of Rehabilitation Counselling,Humanities and Social Science,120,,AUD,Years,1,Year,Yes,No,,,IELTS,6.5,,,https://www.griffith.edu.au/study/degrees/master-of-rehabilitation-counselling-5578,English,A,"This Masters program will be availble to International students from Trimester 3-2020. You will gain the knowledge and skills needed to work as a rehabilitation counsellor in government, insurance, private and not-for-profit rehabilitation services. You will learn about vocational evaluation, job placement, injury management, disability studies, applied counselling and research methods. You will also   undertake supervised fieldwork, which will give you the opportunity to apply theory to practice. Additionally, you will complete a supervised dissertation or choose from elective courses in areas such as workplace health and safety, mental health, negotiation skills, disability and ageing studies. This will allow you to complete specialist courses and research relevant to your interests in a particular area of rehabilitation counselling practice. The Master of Rehabilitation Counselling offers a range of different durations depending on your previous studies:","You will be prepared for work as a rehabilitation counsellor in government, insurance, private and not-for-profit organisations involved with vocational   rehabilitation services, workers compensation and motor accident rehabilitation, and disability employment services.",Australia,No,Yes,Yes,Yes,No,
PG,Griffith University,Brisbane,Master of Screen Production,Law,34000,,AUD,Years,2,Years,Yes,No,,,IELTS,6.5,,,https://www.griffith.edu.au/study/degrees/master-of-screen-production-5736,English,A,"International students taking the Advanced Screen Production major must be in Australia and able to attend campus to commence this program. In the Masters, you will undertake practical work, integrated with screenings and discussions that will place your learning in a craft and creative context. The degree includes a strong collaborative component, which will help you develop a sound understanding of how your specialist role fits into the production process. You will learn through a problem-based curriculum, active learning in small groups and practical work placements that give you an opportunity to combine theory and practice. As a graduate, you will be equipped to begin practice in a wide range of film production settings. You will develop research skills that will help you respond effectively to the changing nature of the industry. The degree may include the option of a supervised industry placement or internship.","You will be prepared for a wide range of employment opportunities in the screen production industries. You will be able to work professionally as a writer, producer, director, or as a specialist in key creative screen production disciplines such as cinematography, editing, sound design, postproduction, composition, production design, television, animation, games design or visual effects.",Australia,No,Yes,No,Yes,No,
PG,Griffith University,Brisbane,Master of Secondary Teaching,Science and Health Science,30000,,AUD,Years,1,Year,Yes,No,,,IELTS,7.5,,,https://www.griffith.edu.au/study/degrees/master-of-secondary-teaching-5700,English,A,"International students must be in Australia and able to attend campus to commence this program. You can choose to accelerate your studies over 1.5 years or study full-time over two years. If you choose the accelerated option you will be able to apply for registration six months earlier than graduates from other universities. If you are a graduate from a non-education background, perhaps seeking a career change, and wish to teach in secondary school settings, this new degree will provide you with the necessary skills and knowledge you need to register with the QCT. You will learn the theory and practice of teaching, as well as about the characteristics of learners and teachers and the social contexts of education. The degree includes education studies, curriculum studies in two nominated teaching areas, and professional experience in secondary school settings. You will need to be able to  identify two of the following Teaching Areas (and students may choose to take teaching areas from another campus and travel to the campus at which those  teaching areas are offered): # These teaching areas must be taken at a senior level and, therefore, require a minimum  of six subjects in each area in the undergraduate degree. Alternatively, if you have  completed at least six subjects in psychology in your Bachelor degree, you may  nominate one of the above teaching areas to a senior level (for which you meet  the study requirements with a minimum of six subjects) and complete the Learning Enhancement specialist area. In this specialist area, you will gain  the skills needed to provide learning support to students with  additional needs. You will be able to work in secondary settings where you  advise teachers in their planning and/or teach in secondary special education  settings.",Graduates of the Master of Secondary Teaching will be eligible to apply for registration with the Queensland College of Teachers and be prepared for teaching positions in the public or private sector which can lead to senior positions such as a head of department or principal. Students wishing to seek teacher registration in another state or internationally should seek advice from the appropriate professional body.,Australia,No,Yes,No,Yes,No,
PG,Griffith University,Brisbane,Master of Social Work,Humanities and Social Science,28500,,AUD,Years,2,Years,Yes,No,,,IELTS,7,,,https://www.griffith.edu.au/study/degrees/master-of-social-work-5621,English,A,"For International students commencing this program in Trimester 3-2020, Griffith University can offer Trimester 3-2020 and Trimester 1-2021 online for International students outside Australia due to travel restrictions. Students will need to be in Australia at the commencement of Trimester 2-2021 to undertake placement and meet AASW registration requirements. If travel restrictions prevent this, students will need to apply for a Leave of Absence, although there may be exceptions to the requirement to be in Australia for the first placement, depending on a student's location and access to a suitable placement, which will need to be reviewed on an individual basis in consultation with the Program Director. For students commencing study from outside Australia, online delivery is an interim arrangement. Once travel restrictions are lifted, students will be expected to travel to Australia as soon as they are able, to continue their study on campus, and they will require a student visa for this study. This program will only be available to International students via the on-campus offering at the Gold Coast from Trimester 2-2018. This professional qualifying postgraduate program provides you with a social work qualification that allows entry into the profession. It is specifically designed for graduates holding degrees with some social and behavioural science components. The program equips you with the knowledge, skills, values and ethical foundations for social work practice in contemporary social policy and human service contexts. This is an AASW-accredited qualification. It is an entry qualification into the social work profession and has been determined to meet the Australian Social Work Education and Accreditation Standards (ASWEAS). Note: Students can commence in Trimester 2 in the Generalist Practice pathway (in full-time mode) and transfer to the Dissertation pathway when all eligibility criteria have been successfully met. The frameworks for practice incorporated in the program are designed to ensure graduates are effective, ethical, and innovative thinkers, communicators, problem-solvers, change facilitators and leaders.","This degree prepares graduates for practice in a range of social work roles including working with individuals, groups and families, community work, advocacy, research, planning and policy development and management and administration. The frameworks for practice incorporated in the program are designed to ensure graduates are effective, ethical, and innovative thinkers, communicators, problem-solvers, change facilitators and leaders. There are career opportunities for social workers in government, non-government and private sector agencies with jobs in hospital and community health settings, youth work, Aboriginal and Torres Strait Islander services, child and family welfare, child protection, youth and adult offending, employment and income support, aged care, community development, family support, disability services, services for women, multicultural services and many other social welfare organisations.",Australia,No,Yes,Yes,Yes,No,
PG,Griffith University,Brisbane,Master of Speech Pathology,Humanities and Social Science,45000,,AUD,Years,2,Years,Yes,No,,,IELTS,7,,,https://www.griffith.edu.au/study/degrees/master-of-speech-pathology-5567,English,A,"International students must be in Australia and able to attend campus to commence this program. This program will be available to commencing students at the Gold Coast and Nathan from 2021. You will learn through a problem-based curriculum, active learning in small groups and practical work placements that facilitate the integration of theory and practice. As a speech pathologist, you will be equipped to work in a wide range of health and educational settings. You will develop research literacy and enhance your ability to respond to changes and provide quality services throughout your professional life.","You will have the opportunity to work in a variety of areas including hospitals, community and rehabilitation centres, schools (kindergarten to high school), nursing homes, disability services and in private practice.",Australia,No,Yes,No,Yes,No,
PG,Griffith University,,Master of Suicidology,Science and Health Science,30000,,AUD,Years,3,Years,Yes,No,,,IELTS,6.5,,,https://www.griffith.edu.au/study/degrees/master-of-suicidology-5666,English,A,"The Master of Suicidology provides an extension to the existing Graduate Certificate in Suicidology currently offered by the Australian Institute for Suicide Research and Prevention (AISRAP). The program is designed to produce graduates who are knowledgeable and skilled in the identification of a range of concerns regarding suicidal behaviours and their planned management at various levels (including research, public policy, and primary, secondary and tertiary prevention).  The program will allow students to explore the historical and sociological development of the complexities of suicide.  Furthermore, students will have the opportunity to compare different management methods and identify the advantages and disadvantages of each theoretical approach to treatment and management of suicidal behaviour and its prevention.  Students will examine the factors that influence the development and assessment of suicidal behaviours and the ways in which current intervention and prevention strategies deal with these factors. This program does not aim to educate and train students to be clinicians (in the assessment and treatment of suicidal behaviour) but emphasises the importance of scientific and research-based enquiry and investigation at all levels of suicide prevention and intervention. Finally, this program offers two pathways of educational outcomes for students including a final study year focused on either research (dissertation) or coursework (elective courses of relevance to the domain of suicide research and prevention). The Master of Suicidology offers a range of different durations depending on your previous studies:","This program will benefit individuals currently employed in or interested in gaining employment  in this speciality field including health, mental health, education, law enforcement, emergency work, clergy, social,  community and youth service sectors. This program will equip policy makers in public health, sociology and other health and human service domains with specific suicide research and prevention knowledge applicable to local, state, national and international level strategic planning. Additionally, this program provides a pathway to higher degree research qualifications (for example, PhD in Suicidology) and a career in the academic context for those students who complete the dissertation component.",Australia,Yes,Yes,No,Yes,No,
