Course_Lang,Online_Only,Career_Outcomes,Description,Currency,Course,Currency_Time,Study_Type,Blended,Duration,Mode_of_Study,Faculty,University,Full_Time,City,Duration_Time,Local_Fees,Online,Int_Fees,Availability,Website,Study_Mode,Offline,Distance,Int_Description,Level_Code,Course_Level,Part_Time
English,No,Business analyst Cyber security analyst Data analyst/Scientist Web Developer Database administrator IT consultant IT trainer or educator Software engineer/programmer Technical support professional,"The Master of Information Technology aims to equip you with the updated professional skills in Information and Communications Technology (ICT) and a sound understanding of the integration of computing skills and tools in a modern business environment. In particular, it provides you with a broad skillset in the following areas: All students also have an opportunity to gain business knowledge when selecting business electives. All students are required to apply their learning to workplace- and industry-based projects.",AUD,Master of Information Technology,Years,Online,,2,Full Time / Part Time,Computer Science & Information Technology,Australian Catholic University,Yes,North Sydney,Years,28000,Yes,32000,A,https://courses.acu.edu.au/postgraduate/master_of_information_technology,2,Yes,Blended,"The Master of Information Technology aims to equip you with the updated professional skills in Information and Communications Technology (ICT) and a sound understanding of the integration of computing skills and tools in a modern business environment. In particular, it provides you with a broad skillset in the following areas:All students also have an opportunity to gain business knowledge when selecting business electives. All students are required to apply their learning to workplace- and industry-based projects.",PG,Master,Yes
English,No,"Graduates will be well-equipped to lead and manage a range of health care services from a local, national and global perspective. Potential roles include health services manager, nurse unit manager, Chief Executive Officer in a health facility, leader or manager in a humanitarian or social welfare organisation or manager of a public or private health-related facility.","The aim of this course is to prepare graduates to become ethical, effective health leaders and managers who support innovation and who are able to take the lead in strategic development of a range of organisations, leading to culturally safe, resource-efficient health care within local, national and global health contexts. The course has a strong focus on strategic organisational management, leading change in health service delivery, clinical redesign and in being a facilitative leader who is able to engage staff on developing innovative quality improvements. This course will appeal to those who want to develop strong leadership and effective management skills that can be applied across a range of health care environments. The two year course is offered at Master level only with exit options being the Graduate Certificate in Health Administration and the Graduate Diploma in Health Administration.",AUD,Master of Leadership and Management in Health Care,Years,Offline,,2,Full Time / Part Time,English,Australian Catholic University,Yes,North Sydney,Years,19252,Yes,24560,A,https://courses.acu.edu.au/postgraduate/master_of_leadership_and_management_in_health_care,1,Yes,Blended,"The aim of this course is to prepare graduates to become ethical, effective health leaders and managers who support innovation and who are able to take the lead in strategic development of a range of organisations, leading to culturally safe, resource-efficient health care within local, national and global health contexts.The course has a strong focus on strategic organisational management, leading change in health service delivery, clinical redesign and in being a facilitative leader who is able to engage staff on developing innovative quality improvements.This course will appeal to those who want to develop strong leadership and effective management skills that can be applied across a range of health care environments.The two year course is offered at Master level only with exit options being the Graduate Certificate in Health Administration and the Graduate Diploma in Health Administration.",PG,Master,Yes
English,No,Accounting firms Financial management,The Master of Professional Accounting (MPA) is designed to meet the global demand for high-quality graduates in accounting. The Master of Professional Accounting is extremely popular for a number of reasons: The two-year course can be completed in one year if students have a bachelor degree in business or a related field. The course is ideal for graduates who do not have an undergraduate degree in accountancy and wish to obtain a professional accountancy qualification for a career change. Having a Master’s qualification will provide students with an added advantage over students who have completed a Bachelor degree.,AUD,Master of Professional Accounting,Years,Offline,,2,Full Time / Part Time,Engineering,Australian Catholic University,Yes,Melbourne,Years,28000,Yes,32000,A,https://courses.acu.edu.au/postgraduate/master_of_professional_accounting,1,Yes,Blended,The Master of Professional Accounting (MPA) is designed to meet the global demand for high-quality graduates in accounting.The Master of Professional Accounting is extremely popular for a number of reasons:The two-year course can be completed in one year if students have a bachelor degree in business or a related field.The course is ideal for graduates who do not have an undergraduate degree in accountancy and wish to obtain a professional accountancy qualification for a career change.Having a Master’s qualification will provide students with an added advantage over students who have completed a Bachelor degree.,PG,Master,Yes
English,No,Accounting firms Financial management,The Master of Professional Accounting (MPA) is designed to meet the global demand for high-quality graduates in accounting. The Master of Professional Accounting is extremely popular for a number of reasons: The two-year course can be completed in one year if students have a bachelor degree in business or a related field. The course is ideal for graduates who do not have an undergraduate degree in accountancy and wish to obtain a professional accountancy qualification for a career change. Having a Master’s qualification will provide students with an added advantage over students who have completed a Bachelor degree.,AUD,Master of Professional Accounting,Years,Offline,,2,Full Time / Part Time,Engineering,Australian Catholic University,Yes,North Sydney,Years,28000,Yes,32000,A,https://courses.acu.edu.au/postgraduate/master_of_professional_accounting,1,Yes,Blended,The Master of Professional Accounting (MPA) is designed to meet the global demand for high-quality graduates in accounting.The Master of Professional Accounting is extremely popular for a number of reasons:The two-year course can be completed in one year if students have a bachelor degree in business or a related field.The course is ideal for graduates who do not have an undergraduate degree in accountancy and wish to obtain a professional accountancy qualification for a career change.Having a Master’s qualification will provide students with an added advantage over students who have completed a Bachelor degree.,PG,Master,Yes
English,No,The Master of Professional Psychology program is designed to provide students with a 5th year of training and industry experience in the professional practice of psychology. The program allows students to become registered and practice as Provisional Psychologists whilst undertaking the course. It prepares graduates for their 6th year internships and general registration as a Psychologist upon completion of the 5+1 pathway requirements.,"The Master of Professional Psychology (MProfPsych) is a fifth-year program in psychology, open to graduates of an APAC accredited fourth-year psychology program. The MProfPsych program is designed to provide graduates in psychology with an additional year of full-time education in the professional practice of psychology. This year prepares graduates for a final year of supervised practice prior to general registration as a Psychologist. The MProfPsych program provides students with an opportunity to learn and demonstrate their knowledge and skills in the 8 core capabilities and attributes as required to practise psychology. This program includes a simulated practicum unit as well as an external placement which enables students to translate their theoretical knowledge to professional and simulated environments to enhance their skill development. This program offers students the ‘5 + 1’ model to register as a Provisional Psychologist through this supervised practice pathway.",AUD,Master of Professional Psychology,Years,Offline,,1,Full Time / Part Time,Engineering,Australian Catholic University,Yes,Melbourne,Year,28235,Yes,27912,A,https://courses.acu.edu.au/postgraduate/master_of_professional_psychology,1,Yes,Blended,"The Master of Professional Psychology (MProfPsych) is a fifth-year program in psychology, open to graduates of an APAC accredited fourth-year psychology program.The MProfPsych program is designed to provide graduates in psychology with an additional year of full-time education in the professional practice of psychology. This year prepares graduates for a final year of supervised practice prior to general registration as a Psychologist.The MProfPsych program provides students with an opportunity to learn and demonstrate their knowledge and skills in the 8 core capabilities and attributes as required to practise psychology. This program includes a simulated practicum unit as well as an external placement which enables students to translate their theoretical knowledge to professional and simulated environments to enhance their skill development.This program offers students the ‘5 + 1’ model to register as a Provisional Psychologist through this supervised practice pathway.",PG,Master,Yes
English,No,The Master of Professional Psychology program is designed to provide students with a 5th year of training and industry experience in the professional practice of psychology. The program allows students to become registered and practice as Provisional Psychologists whilst undertaking the course. It prepares graduates for their 6th year internships and general registration as a Psychologist upon completion of the 5+1 pathway requirements.,"The new Master of Professional Studies in Theology (MPST) is ideal for Catholic school teachers, and other professionals looking to develop and enhance their leadership capacity, as well as professionals working in Catholic and other Church agencies. Within Catholic organisations there is an identified need for professionals to understand and promote the mission, identity, and ethos of the Catholic Church. The MPST has been developed specifically to address this need. The MPST builds upon existing qualifications and professional experience, and has been designed to develop a deeper level of engagement with the discipline of theology. It provides a rich variety of international study tour opportunities, an ability to specialise in particular discipline areas, as well as a capstone research component.",AUD,Master of Professional Studies in Theology,Years,Online,,1,Full Time / Part Time,Humanities and Social Science,Australian Catholic University,Yes,Ballarat,Year,18128,Yes,27912,D,https://courses.acu.edu.au/postgraduate/master_of_professional_studies_in_theology2,2,Yes,Blended,"The Master of Professional Psychology (MProfPsych) is a fifth-year program in psychology, open to graduates of an APAC accredited fourth-year psychology program.The MProfPsych program is designed to provide graduates in psychology with an additional year of full-time education in the professional practice of psychology. This year prepares graduates for a final year of supervised practice prior to general registration as a Psychologist.The MProfPsych program provides students with an opportunity to learn and demonstrate their knowledge and skills in the 8 core capabilities and attributes as required to practise psychology. This program includes a simulated practicum unit as well as an external placement which enables students to translate their theoretical knowledge to professional and simulated environments to enhance their skill development.This program offers students the ‘5 + 1’ model to register as a Provisional Psychologist through this supervised practice pathway.",PG,Master,Yes
English,No,The Master of Professional Psychology program is designed to provide students with a 5th year of training and industry experience in the professional practice of psychology. The program allows students to become registered and practice as Provisional Psychologists whilst undertaking the course. It prepares graduates for their 6th year internships and general registration as a Psychologist upon completion of the 5+1 pathway requirements.,"The new Master of Professional Studies in Theology (MPST) is ideal for Catholic school teachers, and other professionals looking to develop and enhance their leadership capacity, as well as professionals working in Catholic and other Church agencies. Within Catholic organisations there is an identified need for professionals to understand and promote the mission, identity, and ethos of the Catholic Church. The MPST has been developed specifically to address this need. The MPST builds upon existing qualifications and professional experience, and has been designed to develop a deeper level of engagement with the discipline of theology. It provides a rich variety of international study tour opportunities, an ability to specialise in particular discipline areas, as well as a capstone research component.",AUD,Master of Professional Studies in Theology,Years,Online,,1,Full Time / Part Time,Humanities and Social Science,Australian Catholic University,Yes,Brisbane,Year,18128,Yes,27912,D,https://courses.acu.edu.au/postgraduate/master_of_professional_studies_in_theology2,2,Yes,Blended,"The Master of Professional Psychology (MProfPsych) is a fifth-year program in psychology, open to graduates of an APAC accredited fourth-year psychology program.The MProfPsych program is designed to provide graduates in psychology with an additional year of full-time education in the professional practice of psychology. This year prepares graduates for a final year of supervised practice prior to general registration as a Psychologist.The MProfPsych program provides students with an opportunity to learn and demonstrate their knowledge and skills in the 8 core capabilities and attributes as required to practise psychology. This program includes a simulated practicum unit as well as an external placement which enables students to translate their theoretical knowledge to professional and simulated environments to enhance their skill development.This program offers students the ‘5 + 1’ model to register as a Provisional Psychologist through this supervised practice pathway.",PG,Master,Yes
English,No,The Master of Professional Psychology program is designed to provide students with a 5th year of training and industry experience in the professional practice of psychology. The program allows students to become registered and practice as Provisional Psychologists whilst undertaking the course. It prepares graduates for their 6th year internships and general registration as a Psychologist upon completion of the 5+1 pathway requirements.,"The new Master of Professional Studies in Theology (MPST) is ideal for Catholic school teachers, and other professionals looking to develop and enhance their leadership capacity, as well as professionals working in Catholic and other Church agencies. Within Catholic organisations there is an identified need for professionals to understand and promote the mission, identity, and ethos of the Catholic Church. The MPST has been developed specifically to address this need. The MPST builds upon existing qualifications and professional experience, and has been designed to develop a deeper level of engagement with the discipline of theology. It provides a rich variety of international study tour opportunities, an ability to specialise in particular discipline areas, as well as a capstone research component.",AUD,Master of Professional Studies in Theology,Years,Online,,1,Full Time / Part Time,Humanities and Social Science,Australian Catholic University,Yes,Canberra,Year,18128,Yes,27912,D,https://courses.acu.edu.au/postgraduate/master_of_professional_studies_in_theology2,2,Yes,Blended,"The Master of Professional Psychology (MProfPsych) is a fifth-year program in psychology, open to graduates of an APAC accredited fourth-year psychology program.The MProfPsych program is designed to provide graduates in psychology with an additional year of full-time education in the professional practice of psychology. This year prepares graduates for a final year of supervised practice prior to general registration as a Psychologist.The MProfPsych program provides students with an opportunity to learn and demonstrate their knowledge and skills in the 8 core capabilities and attributes as required to practise psychology. This program includes a simulated practicum unit as well as an external placement which enables students to translate their theoretical knowledge to professional and simulated environments to enhance their skill development.This program offers students the ‘5 + 1’ model to register as a Provisional Psychologist through this supervised practice pathway.",PG,Master,Yes
English,No,The Master of Professional Psychology program is designed to provide students with a 5th year of training and industry experience in the professional practice of psychology. The program allows students to become registered and practice as Provisional Psychologists whilst undertaking the course. It prepares graduates for their 6th year internships and general registration as a Psychologist upon completion of the 5+1 pathway requirements.,"The new Master of Professional Studies in Theology (MPST) is ideal for Catholic school teachers, and other professionals looking to develop and enhance their leadership capacity, as well as professionals working in Catholic and other Church agencies. Within Catholic organisations there is an identified need for professionals to understand and promote the mission, identity, and ethos of the Catholic Church. The MPST has been developed specifically to address this need. The MPST builds upon existing qualifications and professional experience, and has been designed to develop a deeper level of engagement with the discipline of theology. It provides a rich variety of international study tour opportunities, an ability to specialise in particular discipline areas, as well as a capstone research component.",AUD,Master of Professional Studies in Theology,Years,Online,,1,Full Time / Part Time,Humanities and Social Science,Australian Catholic University,Yes,Melbourne,Year,18128,Yes,27912,D,https://courses.acu.edu.au/postgraduate/master_of_professional_studies_in_theology2,2,Yes,Blended,"The Master of Professional Psychology (MProfPsych) is a fifth-year program in psychology, open to graduates of an APAC accredited fourth-year psychology program.The MProfPsych program is designed to provide graduates in psychology with an additional year of full-time education in the professional practice of psychology. This year prepares graduates for a final year of supervised practice prior to general registration as a Psychologist.The MProfPsych program provides students with an opportunity to learn and demonstrate their knowledge and skills in the 8 core capabilities and attributes as required to practise psychology. This program includes a simulated practicum unit as well as an external placement which enables students to translate their theoretical knowledge to professional and simulated environments to enhance their skill development.This program offers students the ‘5 + 1’ model to register as a Provisional Psychologist through this supervised practice pathway.",PG,Master,Yes
English,No,The Master of Professional Psychology program is designed to provide students with a 5th year of training and industry experience in the professional practice of psychology. The program allows students to become registered and practice as Provisional Psychologists whilst undertaking the course. It prepares graduates for their 6th year internships and general registration as a Psychologist upon completion of the 5+1 pathway requirements.,"The new Master of Professional Studies in Theology (MPST) is ideal for Catholic school teachers, and other professionals looking to develop and enhance their leadership capacity, as well as professionals working in Catholic and other Church agencies. Within Catholic organisations there is an identified need for professionals to understand and promote the mission, identity, and ethos of the Catholic Church. The MPST has been developed specifically to address this need. The MPST builds upon existing qualifications and professional experience, and has been designed to develop a deeper level of engagement with the discipline of theology. It provides a rich variety of international study tour opportunities, an ability to specialise in particular discipline areas, as well as a capstone research component.",AUD,Master of Professional Studies in Theology,Years,Online,,1,Full Time / Part Time,Humanities and Social Science,Australian Catholic University,Yes,New South Wales,Year,18128,Yes,27912,D,https://courses.acu.edu.au/postgraduate/master_of_professional_studies_in_theology2,2,Yes,Blended,"The Master of Professional Psychology (MProfPsych) is a fifth-year program in psychology, open to graduates of an APAC accredited fourth-year psychology program.The MProfPsych program is designed to provide graduates in psychology with an additional year of full-time education in the professional practice of psychology. This year prepares graduates for a final year of supervised practice prior to general registration as a Psychologist.The MProfPsych program provides students with an opportunity to learn and demonstrate their knowledge and skills in the 8 core capabilities and attributes as required to practise psychology. This program includes a simulated practicum unit as well as an external placement which enables students to translate their theoretical knowledge to professional and simulated environments to enhance their skill development.This program offers students the ‘5 + 1’ model to register as a Provisional Psychologist through this supervised practice pathway.",PG,Master,Yes
English,No,"Graduates will be well-prepared for work as practitioner psychologists and skilled researchers who work with individuals, families, groups and organisations in a range of institutions and agencies providing psychological and mental health services. Clinical psychologists often work in hospitals, health care centres, community mental health teams, private practice, or academic settings.","The Master of Psychology (Clinical) degree at ACU is a two year postgraduate course consisting of academic coursework, practical training in assessment, diagnosis and intervention, and completion of a research project. Successful completion of the course allows registration as a general psychologist and upon completion of an additional period of supervised practice, for area of practice endorsement in clinical psychology with The Psychology Board of Australia. Combined Master of Psychology (Clinical) and Doctor of Philosophy: ACU also offers the Master of Psychology (Clinical)/Doctor of Philosophy which combines professional training within clinical psychology with a research Doctor of Philosophy (PhD). Students interested in this combined degree must first apply for and complete one year of the Master of Psychology (Clinical).  During this year they should consult with their course coordinator to determine their eligibility for the combined degree. Determination of students who meet the requirements to enrol in the combined Master/PhD program, and who will be offered a place, will be the responsibility of the course coordinator in collaboration with the Head of School and ACU Candidature Services.",AUD,Master of Psychology (Clinical),Years,Offline,,2,Full Time / Part Time,Medical and Nursing,Australian Catholic University,Yes,Melbourne,Years,6680,Yes,27912,A,https://courses.acu.edu.au/postgraduate/master_of_psychology_clinical,1,Yes,Blended,"The Master of Psychology (Clinical) degree at ACU is a two year postgraduate course consisting of academic coursework, practical training in assessment, diagnosis and intervention, and completion of a research project.Successful completion of the course allows registration as a general psychologist and upon completion of an additional period of supervised practice, for area of practice endorsement in clinical psychology with The Psychology Board of Australia.Combined Master of Psychology (Clinical) and Doctor of Philosophy:ACU also offers the Master of Psychology (Clinical)/Doctor of Philosophy which combines professional training within clinical psychology with a research Doctor of Philosophy (PhD).Students interested in this combined degree must first apply for and complete one year of the Master of Psychology (Clinical).  During this year they should consult with their course coordinator to determine their eligibility for the combined degree.Determination of students who meet the requirements to enrol in the combined Master/PhD program, and who will be offered a place, will be the responsibility of the course coordinator in collaboration with the Head of School and ACU Candidature Services.",PG,Master,Yes
English,No,"Graduates will be well-prepared for work as practitioner psychologists and skilled researchers who work with individuals, families, groups and organisations in a range of institutions and agencies providing psychological and mental health services. Clinical psychologists often work in hospitals, health care centres, community mental health teams, private practice, or academic settings.","The Master of Psychology (Clinical) degree at ACU is a two year postgraduate course consisting of academic coursework, practical training in assessment, diagnosis and intervention, and completion of a research project. Successful completion of the course allows registration as a general psychologist and upon completion of an additional period of supervised practice, for area of practice endorsement in clinical psychology with The Psychology Board of Australia. Combined Master of Psychology (Clinical) and Doctor of Philosophy: ACU also offers the Master of Psychology (Clinical)/Doctor of Philosophy which combines professional training within clinical psychology with a research Doctor of Philosophy (PhD). Students interested in this combined degree must first apply for and complete one year of the Master of Psychology (Clinical).  During this year they should consult with their course coordinator to determine their eligibility for the combined degree. Determination of students who meet the requirements to enrol in the combined Master/PhD program, and who will be offered a place, will be the responsibility of the course coordinator in collaboration with the Head of School and ACU Candidature Services.",AUD,Master of Psychology (Clinical),Years,Offline,,2,Full Time / Part Time,Medical and Nursing,Australian Catholic University,Yes,New South Wales,Years,6680,Yes,27912,A,https://courses.acu.edu.au/postgraduate/master_of_psychology_clinical,1,Yes,Blended,"The Master of Psychology (Clinical) degree at ACU is a two year postgraduate course consisting of academic coursework, practical training in assessment, diagnosis and intervention, and completion of a research project.Successful completion of the course allows registration as a general psychologist and upon completion of an additional period of supervised practice, for area of practice endorsement in clinical psychology with The Psychology Board of Australia.Combined Master of Psychology (Clinical) and Doctor of Philosophy:ACU also offers the Master of Psychology (Clinical)/Doctor of Philosophy which combines professional training within clinical psychology with a research Doctor of Philosophy (PhD).Students interested in this combined degree must first apply for and complete one year of the Master of Psychology (Clinical).  During this year they should consult with their course coordinator to determine their eligibility for the combined degree.Determination of students who meet the requirements to enrol in the combined Master/PhD program, and who will be offered a place, will be the responsibility of the course coordinator in collaboration with the Head of School and ACU Candidature Services.",PG,Master,Yes
English,No,"Graduates will be well-prepared for work as practitioner psychologists or skilled researchers who work with individuals, families, groups and organisations in a range of settings and have varying roles such as school psychologist, guidance officer, and child and adolescent counsellor. They may conduct psychological and educational assessments and instructional planning for exceptional children, adolescents and adults.","The Master of Psychology (Ed and Dev) degree at ACU is a two year postgraduate course consisting of academic coursework, practical training in assessment, diagnosis and intervention, lifespan perspective, and completion of a research project. Successful completion of the course allows registration as a general psychologist and eligibility for the two year registrar program, culminating in Psychology Board of Australia (PsyBA) endorsement in Educational & Developmental psychology. Successful completion of the course allows registration as a general psychologist and upon completion of an additional period of supervised practice, for area of practice endorsement in educational and developmental psychology with The Psychology Board of Australia. Combined Master of Psychology (Educational and Developmental) and Doctor of Philosophy: ACU also offers the Master of Psychology (Educational and Developmental)/Doctor of Philosophy which combines professional training within clinical psychology with a research Doctor of Philosophy (PhD). Students interested in this combined degree must first apply for and complete one year of the Master of Psychology (Educational and Developmental).  During this year they should consult with their course coordinator to determine their eligibility for the combined degree. Determination of students who meet the requirements to enrol in the combined Master/PhD program, and who will be offered a place, will be the responsibility of the course coordinator in collaboration with the Head of School and ACU Candidature Services.",AUD,Master of Psychology (Educational and Developmental),Years,Offline,,2,Full Time / Part Time,Humanities and Social Science,Australian Catholic University,Yes,Melbourne,Years,6680,Yes,27912,A,https://courses.acu.edu.au/postgraduate/master_of_psychology_educational_and_developmental,1,Yes,Blended,"The Master of Psychology (Ed and Dev) degree at ACU is a two year postgraduate course consisting of academic coursework, practical training in assessment, diagnosis and intervention, lifespan perspective, and completion of a research project. Successful completion of the course allows registration as a general psychologist and eligibility for the two year registrar program, culminating in Psychology Board of Australia (PsyBA) endorsement in Educational & Developmental psychology.Successful completion of the course allows registration as a general psychologist and upon completion of an additional period of supervised practice, for area of practice endorsement in educational and developmental psychology with The Psychology Board of Australia.Combined Master of Psychology (Educational and Developmental) and Doctor of Philosophy:ACU also offers the Master of Psychology (Educational and Developmental)/Doctor of Philosophy which combines professional training within clinical psychology with a research Doctor of Philosophy (PhD).Students interested in this combined degree must first apply for and complete one year of the Master of Psychology (Educational and Developmental).  During this year they should consult with their course coordinator to determine their eligibility for the combined degree.Determination of students who meet the requirements to enrol in the combined Master/PhD program, and who will be offered a place, will be the responsibility of the course coordinator in collaboration with the Head of School and ACU Candidature Services.",PG,Master,Yes
English,No,"A wide range of career opportunities are available to graduates of Master of Public Health programs in Australia. According to a recent public health workforce study, these opportunities are typically within the public or not-for-profit sector; however, one-quarter of Master of Public Health graduates are employed in the private sector.","The Master of Public Health equips graduates with specialised knowledge, understanding and skills in public health to improve and advance population health and well-being.  ACU’s MPH prepares graduates to practice with a community, national or global focus, and with an ethical, social justice perspective. The course enables students to develop advanced and specialised knowledge across the discipline of public health, with an emphasis on evidence-based practice, rigorous intellectual inquiry, innovation and thought leadership, and effective communication and advocacy skills. The curriculum was designed around the Foundation Competencies for MPH Graduates in Australia and the requirements of the Australian Faculty of Public Health Medicine (for medical practitioners specialising in public health). Other international competency and practice standards and competency frameworks have also informed ACU’s curriculum design. Students may choose to complete their Maste through a Research Pathway (undertaking additional research training and completion of a minor thesis) or a Capstone Pathway (involving a capstone experience, such as a practice-based project). Elective units and a specialisation option are also available.",AUD,Master of Public Health,Years,Offline,,2,Full Time / Part Time,English,Australian Catholic University,Yes,Melbourne,Years,20272,Yes,24104,A,https://courses.acu.edu.au/postgraduate/master_of_public_health,1,Yes,Blended,"The Master of Public Health equips graduates with specialised knowledge, understanding and skills in public health to improve and advance population health and well-being.  ACU’s MPH prepares graduates to practice with a community, national or global focus, and with an ethical, social justice perspective.The course enables students to develop advanced and specialised knowledge across the discipline of public health, with an emphasis on evidence-based practice, rigorous intellectual inquiry, innovation and thought leadership, and effective communication and advocacy skills.The curriculum was designed around the Foundation Competencies for MPH Graduates in Australia and the requirements of the Australian Faculty of Public Health Medicine (for medical practitioners specialising in public health). Other international competency and practice standards and competency frameworks have also informed ACU’s curriculum design.Students may choose to complete their Maste through a Research Pathway (undertaking additional research training and completion of a minor thesis) or a Capstone Pathway (involving a capstone experience, such as a practice-based project). Elective units and a specialisation option are also available.",PG,Master,Yes
English,No,"A wide range of career opportunities are available to graduates of Master of Public Health (MPH) programs in Australia. According to a recent public health workforce study, these opportunities are typically within the public or not-for-profit sector; however, one-quarter of MPH graduates are employed in the private sector.","ACU’s Master of Public Health equips graduates with specialised knowledge, understanding and skills in public health to improve and advance population health and well-being.  ACU’s MPH prepares graduates to practice with a community, national or global focus, and with an ethical, social justice perspective. A uniquely ACU specialisation, Global health is an increasingly important and active area of work for public health practitioners. If you are planning to focus on global health, our Master of Public Health program offers a specialisation in global health and advocacy during your second year. The Master of Public Health (Global Health and Advocacy) specialisation will give you the knowledge, skills and experience to practice effectively in the evolving professional landscape of global health. This specialisation features a contemporary curriculum designed around the United Nations’ sustainable development goals. In this specialisation, you will extend your core public health knowledge and skills through studying global health, sustainable development, food security, humanitarian assistance and the importance of advocacy in public and global health. By developing advocacy skills, the global health and advocacy specialisation aims to enable graduates to not just implement policies and programs that improve population health, but to actively influence policies and programs and advance population health. Students may choose to complete their Master with specialisation through a Research Pathway (undertaking additional research training and completion of a minor thesis) or a Capstone Pathway (involving a capstone experience, such as a practice-based project).",AUD,Master of Public Health (Global Health and Advocacy),Years,Offline,,2,Full Time / Part Time,English,Australian Catholic University,Yes,Melbourne,Years,20272,Yes,24104,A,https://courses.acu.edu.au/postgraduate/master_of_public_health_global_health_and_advocacy,1,Yes,Blended,"ACU’s Master of Public Health equips graduates with specialised knowledge, understanding and skills in public health to improve and advance population health and well-being.  ACU’s MPH prepares graduates to practice with a community, national or global focus, and with an ethical, social justice perspective.A uniquely ACU specialisation, Global health is an increasingly important and active area of work for public health practitioners. If you are planning to focus on global health, our Master of Public Health program offers a specialisation in global health and advocacy during your second year. The Master of Public Health (Global Health and Advocacy) specialisation will give you the knowledge, skills and experience to practice effectively in the evolving professional landscape of global health.This specialisation features a contemporary curriculum designed around the United Nations’ sustainable development goals. In this specialisation, you will extend your core public health knowledge and skills through studying global health, sustainable development, food security, humanitarian assistance and the importance of advocacy in public and global health. By developing advocacy skills, the global health and advocacy specialisation aims to enable graduates to not just implement policies and programs that improve population health, but to actively influence policies and programs and advance population health.Students may choose to complete their Master with specialisation through a Research Pathway (undertaking additional research training and completion of a minor thesis) or a Capstone Pathway (involving a capstone experience, such as a practice-based project).",PG,Master,Yes
English,No,"Public Health Care provider in acute wards and rehabilitation settings; Private Health Care provider in acute wards and rehabilitation settings; Private Practice in the fields of aged and neurological rehabilitation; Aged care Health services; Transition care community rehabilitation and long term care settings; State, Federal and local government in policy development or implementation; Health Carer groups; Health Care based research.","The Master of Rehabilitation suite of programs aims to provide evidence based advanced studies for health professionals including registered physiotherapists, occupational therapists speech pathologists, nurses and other allied health professionals who seek to extend knowledge and skills in the fields of aged and neurological rehabilitation for promotion and professional recognition, or to return to the workforce. This 120 cp Masters course is structured with a nested Graduate Certificate (40 cp) and Graduate Diploma (80 cp) for the disciplines of physiotherapy, occupational therapy, speech pathology in addition to a non-discipline specific stream. This course includes purposely designed inter-professional coursework units in conjunction with discipline specific streams. Workshop intensives, and application of advanced skills and knowledge within the work-place and other practice settings will enable each discipline to apply highly integrative and evidence based-content to allow the development of advanced skills and practice. Clinicians will use critical appraisal to evaluate strategies and interventions as well as implement optimal programs in their work-place and during an advanced practicum for holistic management and enhanced participation of people with complex aged and neurological disorders. The program culminates with these advanced practicum opportunities and a clinical research project within the discipline and fields of either aged or neurological rehabilitation. Graduates of the Master of Rehabilitation should be able to:",AUD,Master of Rehabilitation,Years,Offline,,1,Full Time / Part Time,Computer Science & Information Technology,Australian Catholic University,Yes,Brisbane,Year,24024,Yes,24104,A,https://courses.acu.edu.au/postgraduate/master_of_rehabilitation,1,Yes,Blended,"The Master of Rehabilitation suite of programs aims to provide evidence based advanced studies for health professionals including registered physiotherapists, occupational therapists speech pathologists, nurses and other allied health professionals who seek to extend knowledge and skills in the fields of aged and neurological rehabilitation for promotion and professional recognition, or to return to the workforce.This 120 cp Masters course is structured with a nested Graduate Certificate (40 cp) and Graduate Diploma (80 cp) for the disciplines of physiotherapy, occupational therapy, speech pathology in addition to a non-discipline specific stream.This course includes purposely designed inter-professional coursework units in conjunction with discipline specific streams. Workshop intensives, and application of advanced skills and knowledge within the work-place and other practice settings will enable each discipline to apply highly integrative and evidence based-content to allow the development of advanced skills and practice. Clinicians will use critical appraisal to evaluate strategies and interventions as well as implement optimal programs in their work-place and during an advanced practicum for holistic management and enhanced participation of people with complex aged and neurological disorders. The program culminates with these advanced practicum opportunities and a clinical research project within the discipline and fields of either aged or neurological rehabilitation.Graduates of the Master of Rehabilitation should be able to:",PG,Master,Yes
